Sınav Yılı,Sayfa Dosyası,Soru No,Soru Metni,Ana Konu,Soru Tipi
ALES3_sorular-2,page_31.png,36,Bu parçaya göre “Sevmek Zamanı” adlı filmle ilgili aşağıdakilerden hangisi doğrudur?,Paragrafta Anlam,Paragraf
ALES3_sorular-2,page_31.png,37,Bu parçada aşağıdakilerden hangisine değinilmemiştir?,Paragrafta Anlam,Paragraf
ALES3_sorular-2,page_31.png,38,Bu parçadaki altı çizili sözle filmin hangi özelliğine dikkat çekilmektedir?,Paragrafta Anlam,Paragraf
ALES3_sorular-2,page_32.png,39,Kenyalı atletlerin başarı sebebi olarak varsayılan etkenlerden biri değildir?,Paragrafta Anlam,Paragraf
ALES3_sorular-2,page_32.png,40,Kenyalı atletlerin fiziksel özelliklerindeki farklılığın onlara sağladığı temel avantaj aşağıdakilerden hangisidir?,Paragrafta Anlam,Paragraf
ALES3_sorular-2,page_32.png,41,Bu parçada altı çizili sözle Kenyalı atletlerin başarısının hangi yönü vurgulanmak istenmiştir?,Paragrafta Anlam,Paragraf
ALES3_sorular-2,page_32.png,42,Bu parçaya göre Saltin'in araştırmasıyla ilgili aşağıdakilerden hangisi söylenemez?,Paragrafta Anlam,Paragraf
ALES3_sorular-2,page_33.png,43,"K, L, M eserlerinden hangileri Fransızcaya çevrilmiş olabilir?",Sözel Mantık,Yeni Nesil Mantık
ALES3_sorular-2,page_33.png,44,"M, N, S eserlerinden hangileri hikâye türünde olabilir?",Sözel Mantık,Yeni Nesil Mantık
ALES3_sorular-2,page_33.png,45,M ve N eserlerinin aynı dile çevrildiği biliniyorsa hangi eser ikilisi aynı dile çevrilmiştir?,Sözel Mantık,Yeni Nesil Mantık
ALES3_sorular-2,page_33.png,46,K ve R eserlerinin aynı türde olduğu biliniyorsa hangisi kesin olarak doğrudur?,Sözel Mantık,Yeni Nesil Mantık
ALES3_sorular-2,page_34.png,47,Sınavın altıncı sorusu için aşağıdakilerden hangisi kesin olarak doğrudur?,Sözel Mantık,Yeni Nesil Mantık
ALES3_sorular-2,page_34.png,48,Buna göre sınavda verilen ifadelere göre hangileri kesin olarak doğrudur?,Sözel Mantık,Yeni Nesil Mantık
ALES3_sorular-2,page_34.png,49,Üçüncü sorunun mantık sorusu olduğu biliniyorsa aşağıdakilerden hangisi doğrudur?,Sözel Mantık,Yeni Nesil Mantık
ALES3_sorular-2,page_34.png,50,Beşinci sorunun A seviyesinde bir soru olduğu biliniyorsa aşağıdaki ikililerden hangisi felsefe sorusudur?,Sözel Mantık,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_3.png,1,1 + 1/2 / (3 - 3/4) işleminin sonucu kaçtır?,Rasyonel Sayılar,Salt İşlem
ALESILKBAHAR24072018,page_3.png,2,(3^2 + (-2)^3) / ((-5)^2 - 3^2) işleminin sonucu kaçtır?,Üslü Sayılar,Salt İşlem
ALESILKBAHAR24072018,page_3.png,3,(√147 + √48) / √363 işleminin sonucu kaçtır?,Köklü Sayılar,Salt İşlem
ALESILKBAHAR24072018,page_3.png,4,9! / (8! + 7!) işleminin sonucu kaçtır?,Faktöriyel,Salt İşlem
ALESILKBAHAR24072018,page_4.png,5,"İki basamaklı AB ve üç basamaklı CAB doğal sayıları için AB x 7 = CAB olduğuna göre, A + B + C toplamı kaçtır?",Sayı Basamakları,Salt İşlem
ALESILKBAHAR24072018,page_4.png,6,"a, b ve c gerçel sayıları için a.b < 0 < a < b+c olduğuna göre, aşağıdaki sıralamalardan hangisi doğrudur?",Eşitsizlikler,Salt İşlem
ALESILKBAHAR24072018,page_4.png,7,"a, b ve c birer pozitif tam sayı olmak üzere, b^c * c^a ifadesinin bir çift sayı olduğu biliniyor. Buna göre, I. a*b*c, II. a+b+c, III. (a+b)*c ifadelerinden hangileri her zaman çift sayıdır?",Tek-Çift Sayılar,Salt İşlem
ALESILKBAHAR24072018,page_4.png,8,|x| <= |x + 10| eşitsizliğini sağlayan x negatif tam sayılarının toplamı kaçtır?,Mutlak Değer,Salt İşlem
ALESILKBAHAR24072018,page_5.png,9,"a, b, c gerçel sayılar için a + b² = c ve b - c² = a denklemleri verilmiş. b + c toplamı kaçtır?",Denklemler,Salt İşlem
ALESILKBAHAR24072018,page_5.png,10,x ve y tam sayıları için 2 * 3^(x-2) = 3 * 2^(y+3) denklemi verilmiş. 3x + 2y toplamı kaçtır?,Üslü Sayılar,Salt İşlem
ALESILKBAHAR24072018,page_5.png,11,"c tam sayısı için |10 - x| + |40 - 4x| = c denklemini sağlayan x tam sayılarının çarpımı 36 olduğuna göre, c kaçtır?",Mutlak Değer,Salt İşlem
ALESILKBAHAR24072018,page_5.png,12,"A = {a, b, c, d, e} ve B = {a, c, e, f, g} kümeleri için (A U B) \ (A ∩ B) kümesinin eleman sayısı kaçtır?",Kümeler,Salt İşlem
ALESILKBAHAR24072018,page_6.png,13,"ABC doğal sayısının 9 ile bölümünden kalan A, 5 ile bölümünden kalan B'dir. B-C çarpımı kaçtır?",Sayılar Teorisi,Problemler
ALESILKBAHAR24072018,page_6.png,14,"x★y = x + x•y + xʸ işlemine göre, 2★3 = 1★a eşitliğini sağlayan a değeri kaçtır?",İşlem Tanımı,Salt İşlem
ALESILKBAHAR24072018,page_6.png,15,"Ayşe, Beyza, Cem ve Deniz'in başlangıç noktalarından hareket ederek ulaştıkları kutuların numaraları hangisidir?",Yön Bulma Problemleri,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_7.png,16,"1'den 10'a kadar numaralandırılmış 10 toptan önce iki, sonra iki top alınıyor. İlk iki topun toplamı 11, çarpımı diğer iki topun çarpımına eşit. Dört topun toplamının kaç farklı değer alabileceği soruluyor.",Sayılar Teorisi,Problemler
ALESILKBAHAR24072018,page_7.png,17,"Bir iş merkezindeki 12 ofis boş. Her ofiste en fazla üç kişi çalışıyor. Ofislerin %25'inde birer kişi çalışıyor. Üçer kişinin çalıştığı ofis sayısı, ikişer kişinin çalıştığı ofis sayısının iki katı. Toplam 148 kişi çalışıyor. İkişer kişinin çalıştığı ofis sayısı kaçtır?",Denklem Kurma Problemleri,Problemler
ALESILKBAHAR24072018,page_7.png,18,"A, B ve C takımlarının oynadığı 3 basketbol maçının skorları verilmiş. A tüm maçları kazanmış, C tüm maçları kaybetmiş. C takımının attığı toplam sayı, B takımının attığı toplam sayıdan fazla. B takımının oynadığı iki maçta attığı toplam sayı en çok kaçtır?",Tablo Yorumlama,Tablo/Grafik Okuma
ALESILKBAHAR24072018,page_8.png,19,"Mehmet ve Tuğba arasında geçen diyalogda yaş bilgileri verilmiştir. Mehmet, Tuğba'nın bugünkü yaşındayken Tuğba'nın 44 yaşında olduğunu belirtir. Tuğba ise Mehmet'in bugünkü yaşındayken Mehmet'in 5 yaşında olduğunu söyler. Buna göre, Mehmet ve Tuğba'nın bugünkü yaşları toplamı kaçtır?",Yaş Problemleri,Problemler
ALESILKBAHAR24072018,page_8.png,20,"Ahmet, kütüphanesindeki 640 kitabı özdeş kolilere yerleştirmek istiyor. Bazı kolilere 20'şer, kalanlara 30'ar kitap koyulduğunda kütüphanede 80 kitap kalıyor. 20'şer kitap yerleştirdiği kolilere 40'ar kitap yerleştirdiğinde ise 3 koli boş kalıyor. Toplam koli sayısı kaçtır?",Denklem Kurma Problemleri,Problemler
ALESILKBAHAR24072018,page_8.png,21,"Belirli sayıdaki çuvalların her birinde 15'er kilogram pirinç vardır. Bu pirincin tamamı, her bir poşette 6 kg veya 10 kg pirinç olacak biçimde toplam 40 tane poşete dolduruluyor. Buna göre, çuvalların sayısı en fazla kaçtır?",Denklem Kurma Problemleri,Problemler
ALESILKBAHAR24072018,page_8.png,22,"Naz, attığı adımların sayısını öğrenmek için adımsayar kullanmaktadır. 30 haftada günde ortalama 5000 adım atacak şekilde kendini için bir hedef koymuştur. İlk 25 haftada günde ortalama 4000 adım attığını hesaplamıştır. Naz'ın hedefine ulaşması için son 5 haftada günde ortalama kaç adım atması gerekir?",Ortalama Problemleri,Problemler
ALESILKBAHAR24072018,page_9.png,23,1'den 10'a kadar sayılarla oynanan kart oyununda Sevin'in belirli kartları çekmesi durumunda oyunu kazanma olasılığı.,Olasılık,Problemler
ALESILKBAHAR24072018,page_9.png,24,"Açınımı verilen bir küpün yüzlerine 1'den 6'ya kadar rakamlar, komşu yüzlerdeki sayıların toplamı 7 olacak şekilde kaç farklı biçimde numaralandırılabilir?",Uzamsal Akıl Yürütme,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_9.png,25,"Yakıt deposunun farklı hacimdeki bölmelerinin doluluk durumlarını gösteren renk kodlarına göre, deponun dolu olan kısmının hacminin tamamına oranı hangisi olamaz?",Rasyonel Sayılar / Oran Orantı,Tablo/Grafik Okuma
ALESILKBAHAR24072018,page_9.png,26,Şekil 1'deki depo durumuna 15 litre yakıt eklendiğinde Şekil 2'deki gibi oluyor. Depoyu tamamen doldurmak için Şekil 2'den itibaren kaç litre daha yakıt gerekir?,Rasyonel Sayılar / Oran Orantı,Problemler
ALESILKBAHAR24072018,page_10.png,27,Bu sitedeki 2 odalı dairelerin toplam sayısı kaçtır? (Toplam daire sayısı 60 olarak verilmiştir.),Grafik Problemleri,Tablo/Grafik Okuma
ALESILKBAHAR24072018,page_10.png,28,"Menekşe apartmanında bulunan 4 odalı dairelerin toplam sayısı kaçtır? (4 odalı dairelerin toplam sayısı 30 olarak, Papatya apartmanındaki 2, 3 ve 4 odalı daire sayıları eşit olarak verilmiştir.)",Grafik Problemleri,Tablo/Grafik Okuma
ALESILKBAHAR24072018,page_10.png,29,Burcu Hanım ile çalışan yüksek lisans öğrencilerinin sayısı kaçtır? (Ahmet Bey ile çalışan öğrencilerin sunum toplamı 7'dir.),Mantıksal Akıl Yürütme,Problemler
ALESILKBAHAR24072018,page_10.png,30,"Burcu Hanım ile çalışan öğrencilerin yaptığı sunumların toplam sayısı kaçtır? (Burcu Hanım ile çalışan yüksek lisans öğrencisi sayısı, Ahmet Bey ile çalışan doktora öğrencisi sayısının 4 katıdır.)",Mantıksal Akıl Yürütme,Problemler
ALESILKBAHAR24072018,page_11.png,31,Başlangıçtan sonra yalnızca mavi boyalı dilim sayısının en fazla olduğu süreyi bulma.,Mantık Problemleri,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_11.png,32,Başlangıçtan 10 saniye sonra yeşil boyalı dilim sayısını bulma.,Mantık Problemleri,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_11.png,33,Büyük ve küçük kadran ikinci defa karşılaştığında yeşil boyalı dilim sayısını bulma.,Mantık Problemleri,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_12.png,34,"4 birim ayrıtlı bir küp oluşturulurken, kullanılan kırmızı küp sayısının mavi küp sayısına oranı 5/8'dir. Kullanılan sarı küp sayısı kaçtır?",Küp Problemleri,Problemler
ALESILKBAHAR24072018,page_12.png,35,"4 birim ayrıtlı bir küp oluşturulduktan sonra, kullanılmayan kırmızı küp sayısının kullanılan sarı küp sayısına oranı 1/5'tir. Kullanılan mavi küp sayısı kaç farklı değer alabilir?",Küp Problemleri,Problemler
ALESILKBAHAR24072018,page_12.png,36,"2 birim ayrıtlı küplerde kırmızı küp sayısının mavi küp sayısına oranı 1/2'dir. Toplam 23 sarı küp kullanıldığına göre, oluşturulan küp sayısı kaçtır?",Küp Problemleri,Problemler
ALESILKBAHAR24072018,page_13.png,37,Başlangıç oyuncusu ilk hamlede 3 numaralı mavi taş veriyor. Üçüncü hamlede verilen taş ne olabilir?,Sözel Mantık / Oyun Teorisi,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_13.png,38,"Oyunun üçüncü hamlesinde 12 numaralı kırmızı taş veriliyor. Buna göre, ilk hamlede verilen taş aşağıdakilerden hangisi olamaz?",Sözel Mantık / Oyun Teorisi,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_13.png,39,"Oyuna başlayan oyuncu birinci hamlede 7 numaralı mavi taşı diğer oyuncuya veriyor. Buna göre, bu oyun en az kaç hamlede biter?",Sözel Mantık / Oyun Teorisi,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_14.png,40,"Verilen tablodaki a, b, c değerlerinin toplamı kaçtır?",Sayısal Mantık,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_14.png,41,Verilen boyama kurallarına uymayan tablo hangisidir?,Sayısal Mantık,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_14.png,42,"Belirtilen kurallara göre I, II, III, IV hücrelerinden oluşan satırın renk dizilimi nedir?",Sayısal Mantık,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_15.png,43,"ABC üçgeninde |AC|=|DC|, |AE|=|BE|, m(ACD)=40° ve m(AEB)=100° ise m(AFD) = x kaç derecedir?",Geometri,Problemler
ALESILKBAHAR24072018,page_15.png,44,"ABC ve BDE dik üçgenlerinde [AB]⊥[AC], [BD]⊥[BE], |BD|=|BE|, 4|AC|=3|AB|, |DF|=6 birim ise |EF|=x kaç birimdir?",Geometri,Problemler
ALESILKBAHAR24072018,page_15.png,45,"ABCD ve KLCA dikdörtgenler, B ∈ [KL], |AD|=15 birim, |CD|=20 birim ise KBC üçgeninin alanı kaç birimkaredir?",Geometri,Problemler
ALESILKBAHAR24072018,page_15.png,46,"ABCDEFGH düzgün sekizgen ve ABCK eşkenar dörtgen, |BC|=2 birim ise |EK|/|AB| oranı kaçtır?",Geometri,Problemler
ALESILKBAHAR24072018,page_16.png,47,"Yarıçapı 1 birim olan bir çemberde, eşit aralıklarla verilen 6 noktadan biri mavi, diğerleri kırmızıdır. Mavi noktadan kırmızı noktalara çizilen 5 kirişin uzunlukları toplamı.",Geometri,Problemler
ALESILKBAHAR24072018,page_16.png,48,"6x6x10 birim olan içi dolu bir kare dik prizma birim küplerden yapılmıştır. Bu birim küpler kullanılarak, ayrıt uzunluğu 2 birim ve 4 birim olan eşit sayıda içi dolu küpler elde ediliyor. Elde edilen küplerin toplam sayısı.",Geometri (Hacim),Problemler
ALESILKBAHAR24072018,page_16.png,49,"Farklı renklerde 4 dikdörtgenin kenar uzunlukları (22x21, 19x18, 22x19, 21x18) verilmiştir. Bu dikdörtgenler döndürülerek ve birleştirilerek, alanları toplamına eşit bir kare oluşturulacaktır. Hangi görünümler elde edilebilir?",Uzamsal Akıl Yürütme,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_17.png,50,"Verilen 5 şekilden dördü saat yönünde döndürülerek birbirine eşdeğer hale getirilebiliyor ise, farklı olan şeklin hangisi olduğunun bulunması.",Görsel Mantık / Şekil Yeteneği,Yeni Nesil Mantık
ALESILKBAHAR24072018,page_18.png,1,"Bilimsel araştırmalar, yabani hayvanların ---- gösteriyor. Ancak ""hayatta kalma mücadelesi"" gibi dile yerleşmiş bazı sözler yabani hayvanlar için yaşamın haşin ve amansız olduğu izlenimini pekiştirirken işin ---- görmemizi engelliyor.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_18.png,2,"İnsansız hava araçları, tehlikeli görevlerde insan kaybının önüne geçilmesi amacıyla tasarlanmıştı. Mikro hava araçlarıysa, insansız hava araçlarının bir adım ötesine geçti. ----. Belki şimdi değil ama yakın bir gelecekte pencerenizden içeri giren sineklere daha dikkatli bakarsanız iyi olur. Onlar sizi gözetlemeye gelmiş casuslar olabilir.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_18.png,3,"Yağmur ve kar sularında bulunan karbondioksit, asidik özelliğe sahiptir ve kireç taşını çözer. ----. Pürtük ve karen olarak da adlandırılan lapyalar en sık rastlanan karstik şekillerdir. Bunların oluşum sürecinde yosunlar ve bazı bitkiler de görev alır.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_19.png,4,"Öğrencilerin sınavlarda cevap değiştirme eğilimleri, sonuçları ve bu tutumun nedenleri üzerine yapılan bir araştırmanın bulguları ele alınarak, boş bırakılan yere anlam akışına uygun bir cümle getirilmesi istenmektedir.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_19.png,5,"Tüketici elektroniği piyasasında ürün seçmenin zorlukları, tüketicilerin araştırma alışkanlıkları ve karşılaştıkları bilgi karmaşası anlatılarak, boş bırakılan yere paragrafın ana fikrini destekleyen bir yargı getirilmesi istenmektedir.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_20.png,6,"Rutherford'un atom çekirdeği keşfi, Nobel ödülü ve kimya/fizik alanındaki çalışmaları hakkındaki paragraftan kesin çıkarım yapma.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_20.png,7,"Hundertwasser Binası'nın tasarımı, mimarı ve turistik çekiciliği hakkındaki paragraftan kesin çıkarım yapma.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_20.png,8,Ameliyat aletlerinin sterilizasyonu için kullanılan otoklav cihazı ve suyun kaynama noktası hakkındaki paragraftan kesin çıkarım yapma.,Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_20.png,9,Dağınık olarak verilen altı ifadeyi anlamlı ve kurallı bir cümle oluşturacak şekilde sıralayarak dördüncü olan ifadeyi bulma.,Cümle Oluşturma,Sözel Mantık
ALESILKBAHAR24072018,page_21.png,10,Verilen sözlerin anlamlı ve kurallı bir cümle oluşturacak şekilde sıralandığında baştan üçüncü olanı bulunuz.,Cümle Sıralama,Paragraf
ALESILKBAHAR24072018,page_21.png,11,Verilen cümlelerin anlamlı bir bütün oluşturacak şekilde sıralandığında baştan dördüncü olanı bulunuz.,Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_21.png,12,Verilen cümlelerin anlamlı bir bütün oluşturacak şekilde sıralandığında baştan ikinci olanı bulunuz.,Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_22.png,13,Numaralanmış cümlelerin anlamlı bir bütün oluşturacak biçimde sıralanması için hangilerinin birbiriyle yer değiştirmesi gerektiğini bulunuz.,Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_22.png,14,Numaralanmış cümlelerin anlamlı bir bütün oluşturacak biçimde sıralanması için hangilerinin birbiriyle yer değiştirmesi gerektiğini bulunuz.,Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_22.png,15,Numaralanmış cümlelerin anlamlı bir bütün oluşturacak biçimde sıralanması için hangilerinin birbiriyle yer değiştirmesi gerektiğini bulunuz.,Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_23.png,16,"Vücut hücrelerinin genetik yapısı, kök hücreler ve gen tedavisi ile ilgili bir paragrafta anlam bütünlüğünü bozan cümleyi bulunuz.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_23.png,17,90'lı yıllardan günümüze ev aydınlatma sistemlerinin ve akıllı lambaların değişimi üzerine bir paragrafta anlam bütünlüğünü bozan cümleyi bulunuz.,Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_23.png,18,"Kara deliklerin özellikleri, kütleleri, çekim güçleri ve evrendeki varlıkları üzerine bir paragrafta anlam bütünlüğünü bozan cümleyi bulunuz.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_23.png,19,"Fikirlerini kalıplara dökemeyen kişiyi, işlenmediği takdirde müşteriye ulaşamayan külçe altına benzeten cümlenin ana düşüncesini bulunuz.",Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_24.png,20,Verilen paragraftaki altı çizili 'konfeksiyon' kelimesinin parçaya kattığı anlamı bulma.,Sözcükte Anlam,Paragraf
ALESILKBAHAR24072018,page_24.png,21,"Verilen 'Yiğit bin yaşar, fırsat bir düşer.' atasözüyle anlatılmak istenen düşünceyi bulma.",Atasözü ve Deyim Anlamı,Paragraf
ALESILKBAHAR24072018,page_24.png,22,Kurt Cobain ile ilgili verilen parçada hangisine değinilmediğini bulma.,Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_25.png,23,Kırık kalp sendromu hakkında bilgi veren paragraftan hareketle söylenemeyecek yargıyı bulma.,Paragrafta Anlam,Paragraf
ALESILKBAHAR24072018,page_25.png,24,Geçmiş ile günümüz insanının algıları ve yaşam tarzları üzerine bir paragrafın yazarının neyden yakındığını bulma.,Paragrafta Anlam,Paragraf
